names,scores,logfoldchanges,pvals,pvals_adj
IER3,5.227688,0.3897664,1.716429312536736e-07,2.228557263858002e-06
CSTA,5.227307,0.4471292,1.7199674900216154e-07,2.2319057587725666e-06
EMSY,5.227279,0.15117243,1.720227902379009e-07,2.2319057587725666e-06
ZNF652,5.2249885,0.084483415,1.7416602868049682e-07,2.2589124081271665e-06
TBC1D4,5.2240667,0.19686311,1.750357580851661e-07,2.2693885163567712e-06
UBXN2B,5.2233915,0.12557831,1.7567536477616817e-07,2.276874655160245e-06
ADIPOR1,5.2220454,0.16518086,1.76957565989462e-07,2.2926810169133804e-06
RIC8B,5.2136207,0.2250439,1.8519009281465217e-07,2.3976450608804684e-06
SIRT7,5.212347,0.29768053,1.8646648789851375e-07,2.4133168046582397e-06
EWSR1,5.208385,0.08827595,1.9049152931250624e-07,2.4636680086102616e-06
SLAMF7,5.207718,0.41813734,1.9117746650366042e-07,2.4716660019429444e-06
SLC66A3,5.205481,0.3245975,1.9349455022081054e-07,2.5007394183022198e-06
UBP1,5.202963,0.09450587,1.9613598992884825e-07,2.533088697030972e-06
PPP1R10,5.1885996,0.12735827,2.118815447956779e-07,2.7325850673243857e-06
RBCK1,5.1868215,0.31325394,2.139136975724717e-07,2.757821502236716e-06
SYMPK,5.1856923,0.120865196,2.1521393714414584e-07,2.7736075047228458e-06
IBTK,5.1854014,0.109453715,2.155502547149167e-07,2.7769640523831984e-06
SEC24C,5.182672,0.17656834,2.187294178359192e-07,2.8169301274498514e-06
FLII,5.1816044,0.26091835,2.199851593052114e-07,2.8321058092613585e-06
NUB1,5.181001,0.13436624,2.2069823837291414e-07,2.840286998131867e-06
NID1,5.180117,0.5936468,2.2174662987515472e-07,2.852776239037096e-06
TRAF3IP3,5.176186,0.097978994,2.2646753882427638e-07,2.911464133652034e-06
PLAGL2,5.1755977,0.44544184,2.2718249055880805e-07,2.919630034038951e-06
AL627309.5,5.174598,0.84715044,2.2840175928046726e-07,2.9342691440591025e-06
GIGYF1,5.1743183,0.17817105,2.2874429524533688e-07,2.9376385790437106e-06
PCBD2,5.1737547,0.13532333,2.2943620299573766e-07,2.945490868413537e-06
JUN,5.172567,0.1472493,2.3089998386190243e-07,2.9622048052329097e-06
RASA1,5.1724386,0.083770745,2.310581373130064e-07,2.963195123964032e-06
GRB10,5.1704273,0.50127816,2.3355959217312005e-07,2.9931773925519493e-06
MTHFS,5.1661353,0.21358088,2.3898384192742627e-07,3.061619740422026e-06
UGGT1,5.1629677,0.102103524,2.4306483432208806e-07,3.1128117568309113e-06
SOS1,5.161431,0.09062276,2.450694236792962e-07,3.1373857908660096e-06
NSUN3,5.1515484,0.118731655,2.583445389731334e-07,3.3050221848848853e-06
RAB37,5.1477375,0.32825646,2.636467631523721e-07,3.3704977918756448e-06
CNIH4,5.1397734,0.23190208,2.7507029164060444e-07,3.511631581561829e-06
ARHGAP9,5.1374474,0.21462551,2.7849571473110053e-07,3.5541219159250383e-06
CYSTM1,5.1333213,0.22523727,2.8467302078468647e-07,3.6291596077117068e-06
AC011472.2,5.1322293,0.67960143,2.8633016066878836e-07,3.649014697297466e-06
GAK,5.128802,0.09913237,2.915919842443581e-07,3.7147783554917335e-06
IDH2,5.1214623,0.26525286,3.0317537546056776e-07,3.859659797298171e-06
TMBIM1,5.12079,0.2969592,3.0425821996358664e-07,3.87209843841698e-06
VPS9D1,5.114591,0.28031263,3.1442125773431683e-07,3.998656168983228e-06
TAF1B,5.1102743,0.15642534,3.216909806807528e-07,4.0868488663298274e-06
CD1D,5.1081204,0.561312,3.2537910152461694e-07,4.132246478820054e-06
SRA1,5.106693,0.24461603,3.278460539646886e-07,4.16071200456365e-06
POLD3,5.106517,0.32361683,3.281510098200349e-07,4.163138686455146e-06
LRCH4,5.105688,0.28207782,3.2959315216339496e-07,4.179985780433963e-06
FAM193B,5.103972,0.23439352,3.3259760693888467e-07,4.215167940294362e-06
SAT2,5.1031065,0.27632472,3.341230986633364e-07,4.233035491234605e-06
SLC27A1,5.1012793,0.45451218,3.3736568115879937e-07,4.272637126675853e-06
NDUFS4,5.0987973,0.08235969,3.4181827102329494e-07,4.327530452343002e-06
LINC02328,5.098447,0.08759624,3.424514878590354e-07,4.334048031510565e-06
TBC1D23,5.0966744,0.08704972,3.4567223270228343e-07,4.371786243654553e-06
POLR2J3,5.0946317,0.09611997,3.4942014308645745e-07,4.416134895410023e-06
POGK,5.093221,0.19846196,3.520308202713815e-07,4.4475940810330805e-06
AKAP9,5.0895257,0.0909217,3.589599942683424e-07,4.533573067707246e-06
DPP9,5.088305,0.1453536,3.612778133326247e-07,4.560419970986603e-06
MGST1,5.0882096,0.7454223,3.614594774960284e-07,4.560419970986603e-06
GFOD1,5.0771637,0.18865556,3.831111273999259e-07,4.830261926959934e-06
ETFA,5.0760283,0.10460961,3.854058522093638e-07,4.857520522284753e-06
FSD1L,5.0751634,0.44774842,3.871629457778735e-07,4.8779865674409465e-06
TPRG1,5.0737944,0.35628065,3.8996028110855923e-07,4.909850790799579e-06
PPP4C,5.067991,0.23383714,4.0203730835759946e-07,5.058428161978858e-06
DSTYK,5.065059,0.10488436,4.0827322068742073e-07,5.131596205487735e-06
CLTA,5.063927,0.10768099,4.1070667065803824e-07,5.160410179455839e-06
USF1,5.060443,0.33321652,4.18283835557854e-07,5.252009147599662e-06
GMEB1,5.0596986,0.2018573,4.199198529066474e-07,5.270742982248354e-06
DDX39B,5.0529795,0.08906716,4.349701769498371e-07,5.455909337402669e-06
CALM3,5.0521493,0.2578464,4.3686558673428423e-07,5.477806557061164e-06
SMARCAL1,5.046587,0.32015824,4.4977164908185995e-07,5.635772724424908e-06
CD38,5.045965,0.4655155,4.512377311136595e-07,5.650274442863856e-06
HOOK2,5.0458703,0.25333193,4.5146197248146163e-07,5.651148992747599e-06
USP49,5.0443654,0.23665485,4.55029369551198e-07,5.691910442564388e-06
GABARAPL1,5.039185,0.16259576,4.6751848170423e-07,5.8441406929154795e-06
RUFY4,5.0367146,1.1492707,4.735905779268485e-07,5.916002983856854e-06
BTG2,5.0347433,0.11290071,4.784890590932804e-07,5.9751545724575765e-06
ASGR1,5.0330276,0.7338597,4.827929411233049e-07,6.025020414521507e-06
EXOC3,5.0330205,0.1924929,4.828115318103762e-07,6.025020414521507e-06
PPP2R5A,5.0316315,0.07948167,4.863236747351705e-07,6.066780101902514e-06
ENTPD1-AS1,5.0315056,0.09523775,4.866430004667928e-07,6.068695216383334e-06
STX16,5.027751,0.08725613,4.962659570184736e-07,6.186590699193853e-06
BHLHE40,5.02617,0.3144484,5.003734889677956e-07,6.233550057763883e-06
MCMBP,5.0224223,0.14172688,5.102389565536083e-07,6.3521279077614354e-06
MARC1,5.022307,0.7577879,5.1054574308871e-07,6.35378603971094e-06
FBXO34,5.020371,0.08372763,5.15718303014203e-07,6.415977433250458e-06
IRAK4,5.019199,0.13364613,5.188735469962828e-07,6.453037952297297e-06
CEP63,5.0167665,0.16391787,5.254835482359841e-07,6.530805890996691e-06
PRELID1,5.010283,0.31235695,5.435008707200601e-07,6.752435631101467e-06
ZYG11B,5.008287,0.15455362,5.491660157191737e-07,6.820504018098906e-06
MYH9,5.0069895,0.09036536,5.528800127408678e-07,6.864301677859058e-06
DHX29,5.000854,0.12236913,5.707688718034408e-07,7.083998466218289e-06
RPN2,4.996698,0.10510197,5.832029732993192e-07,7.235868483297756e-06
RALGAPB,4.9943047,0.09000796,5.904813770673795e-07,7.323689895643224e-06
CYBRD1,4.991254,0.5945096,5.998862068485937e-07,7.435298021288648e-06
CELF2,4.9911747,0.0941415,6.001325010859236e-07,7.435832658173964e-06
PSMD1,4.988157,0.08090047,6.095815562402328e-07,7.545246716249158e-06
ATP6V0E1,4.9874263,0.10176922,6.118902013701844e-07,7.571262089367856e-06
TPT1,4.9865427,0.082802996,6.14693842286307e-07,7.6033826703349515e-06
ABHD15-AS1,4.985458,0.17250815,6.181519846936167e-07,7.643574591814549e-06
PSMB9,4.982413,0.14923163,6.27963330628633e-07,7.762271484072474e-06
HIF1A-AS3,4.9816103,0.10842561,6.305733190883444e-07,7.79190211071995e-06
IMMT,4.980206,0.13348736,6.351661321968085e-07,7.846005941456424e-06
CREBBP,4.979336,0.088934354,6.380288265912557e-07,7.878708867093979e-06
IRF5,4.97687,0.7067054,6.462060093425105e-07,7.976993641802774e-06
SLC43A3,4.974517,0.65960777,6.541058636345286e-07,8.071789856671402e-06
DICER1,4.9722905,0.08647586,6.616651939952901e-07,8.162321457843482e-06
DEPDC5,4.969511,0.11795573,6.712197034433035e-07,8.277396349638933e-06
FAM110A,4.9689097,0.45442504,6.733034693261411e-07,8.30029649067231e-06
CARS,4.9650316,0.20359242,6.868985497217451e-07,8.459345160957468e-06
GMDS-DT,4.962578,0.09167968,6.956363102014438e-07,8.56407150678878e-06
GLUD1,4.9621186,0.09548057,6.97284014773449e-07,8.58147014953699e-06
DUSP22,4.959262,0.22130467,7.076160031696282e-07,8.705698598995483e-06
AL021155.5,4.953648,0.4399241,7.28347950608483e-07,8.957749778300096e-06
CBR4,4.952267,0.142537,7.335373025573742e-07,9.018541757105291e-06
COG3,4.9498715,0.118154,7.426256254795025e-07,9.12414921724581e-06
ITPRIPL2,4.9497833,0.59719443,7.429621113000865e-07,9.125220213320291e-06
DNAJC15,4.949615,0.110456094,7.436051640773698e-07,9.130054548941902e-06
ZBTB43,4.9460754,0.11699255,7.572462973260798e-07,9.294423785523757e-06
LAMTOR1,4.9429975,0.24342714,7.693046069691466e-07,9.439261790036115e-06
TCAIM,4.9385715,0.36932808,7.869688984869855e-07,9.649530537193352e-06
BLOC1S6,4.932914,0.11653408,8.101200537057374e-07,9.930075045439951e-06
REEP5,4.930366,0.11529804,8.207577557106742e-07,1.0053733138141362e-05
NAGA,4.928966,0.6856501,8.26659060919033e-07,1.012263241508783e-05
NEK4,4.928891,0.32557812,8.269760954153855e-07,1.012312778203964e-05
WDR47,4.9240093,0.3115997,8.478889147632768e-07,1.0375654352808657e-05
PSD4,4.923182,0.24088728,8.514814598473751e-07,1.041613399461022e-05
HGF,4.9227996,0.7389881,8.531491308843283e-07,1.0433047557466522e-05
CDC42BPB,4.9219084,0.26180992,8.570440405486407e-07,1.047717733070167e-05
MON1B,4.9212174,0.22933936,8.600758229953692e-07,1.050722136096579e-05
LARS,4.9188943,0.16423324,8.70343729521418e-07,1.062911272746527e-05
MT-ND5,4.917719,0.055651233,8.755848742407329e-07,1.0686939277570086e-05
ZBTB7B,4.9177017,0.5427613,8.75662711221898e-07,1.0686939277570086e-05
SIGLEC10,4.9150953,0.6746303,8.87392600810852e-07,1.0822877901458844e-05
PPTC7,4.9148793,0.09941719,8.883709581835003e-07,1.083120101281622e-05
NOTCH1,4.9120626,0.26741683,9.012332132203995e-07,1.0984361251108837e-05
SRGAP1,4.9095817,0.45504197,9.127095693682497e-07,1.11205336046762e-05
SEC61A1,4.909324,0.18522164,9.139078483359314e-07,1.113142800563841e-05
SMAD2,4.909027,0.08048105,9.152930393188383e-07,1.1144590995378843e-05
TMEM107,4.895569,0.34956485,9.802177040254582e-07,1.1927176923216687e-05
ACOX1,4.8925033,0.21726848,9.956157164660876e-07,1.2106488650623014e-05
ABHD6,4.8857503,0.37993404,1.030355964884821e-06,1.2512295511197523e-05
PBX2,4.88529,0.2840626,1.0327672196939447e-06,1.2537417249757239e-05
RGS12,4.882031,0.35371116,1.049988150876436e-06,1.273802330468294e-05
EPHA1-AS1,4.879976,0.19173308,1.0609896935925062e-06,1.2867224577594208e-05
OPA3,4.8793325,0.22793144,1.064454771381114e-06,1.2904971542669811e-05
MARCH2,4.8781238,0.36567852,1.070996447510765e-06,1.2979980455411096e-05
PAK2,4.8759384,0.08052773,1.0829236919112856e-06,1.3115847136877884e-05
CTNNBIP1,4.8745666,0.2766257,1.0904771179129737e-06,1.3202961625118344e-05
WDR81,4.872862,0.30982167,1.0999301530400454e-06,1.331301042705645e-05
INTS9,4.871281,0.20080736,1.1087683815831295e-06,1.3415547614652603e-05
GPR65,4.8699,0.25212392,1.1165464989683026e-06,1.3505194451004244e-05
CRTC1,4.8694744,0.17489937,1.1189555024829836e-06,1.3529861363191176e-05
RAP1A,4.8676333,0.085901074,1.1294272135506202e-06,1.3647463005337158e-05
NBPF19,4.8649216,0.18274324,1.1450231359888813e-06,1.382292763452346e-05
ACADVL,4.8649116,0.29040056,1.1450811887072793e-06,1.382292763452346e-05
TMCC3,4.8547244,0.15729842,1.205542385438305e-06,1.4533615563052504e-05
TAP1,4.8543596,0.22977175,1.20776338890881e-06,1.4555596904001106e-05
NIPSNAP2,4.853752,0.100481555,1.2114711138122314e-06,1.4595475390599566e-05
TOR1AIP1,4.839762,0.09287956,1.2999444758462913e-06,1.5640784931114432e-05
CLOCK,4.839602,0.116776906,1.3009930679453073e-06,1.564825740383378e-05
NHS,4.8340173,0.655045,1.3380503399922492e-06,1.6078128855566748e-05
AOPEP,4.83174,0.088649295,1.3534508113179745e-06,1.6257844812946894e-05
SF3B2,4.831334,0.09917542,1.356210442249766e-06,1.628564908030961e-05
LTB4R,4.8308964,0.4569761,1.3591976450759916e-06,1.6316166942415998e-05
SOCS6,4.8296385,0.41373417,1.3678112337274582e-06,1.641418326742908e-05
NIPSNAP3A,4.828782,0.27829105,1.3737067341438033e-06,1.647952808141506e-05
PSMA4,4.828342,0.16997172,1.3767440663202116e-06,1.6510553594818498e-05
ATAD2B,4.826325,0.101405375,1.3907542761553217e-06,1.6673107520982946e-05
EIF2S3,4.824715,0.11737381,1.4020360416492754e-06,1.680285565173711e-05
PCBP1-AS1,4.8240185,0.103699975,1.4069431887832429e-06,1.6856146531147455e-05
ERMAP,4.819415,0.43053252,1.439798092229141e-06,1.72272147674661e-05
TMCO3,4.8187747,0.3641121,1.444424082928527e-06,1.7272042418829744e-05
ZNF100,4.8123713,0.117967725,1.4914981357252257e-06,1.7822501882363366e-05
SPATA13,4.810618,0.08514431,1.5046438407616096e-06,1.7973717106956812e-05
U62317.4,4.810466,1.1884426,1.5057908938245e-06,1.798155057255156e-05
RFX1,4.8072357,0.32966036,1.530315877771587e-06,1.825654871001234e-05
GPR132,4.806982,0.13920367,1.532257040432929e-06,1.8273750386733672e-05
SAP30BP,4.806498,0.10815188,1.5359706606830428e-06,1.831207236210425e-05
PTPN11,4.8059077,0.0971792,1.5405086540667135e-06,1.8360194479809763e-05
MFN2,4.8051667,0.2032625,1.5462259590277905e-06,1.842109622081902e-05
FANCL,4.8049974,0.23482072,1.54753663633387e-06,1.8425955896700055e-05
NPEPPS,4.8024406,0.08132435,1.5674335749827203e-06,1.865679228550977e-05
MS4A14,4.8022323,1.1427094,1.5690669933543094e-06,1.8670162881586825e-05
EPN1,4.8017864,0.20366575,1.5725646198389792e-06,1.8705699593996257e-05
LGALS2,4.799828,0.46511382,1.5880188134711225e-06,1.8883390705606416e-05
SNCA,4.7988157,0.86072266,1.5960673611044732e-06,1.8972933252284775e-05
TXNDC11,4.796795,0.08417039,1.6122472438226644e-06,1.915904589972511e-05
LCOR,4.7947617,0.08891519,1.6286831009000232e-06,1.9337954301212733e-05
SLC38A6,4.7947364,0.16345312,1.6288875470790102e-06,1.9337954301212733e-05
CHST12,4.793489,0.3045904,1.6390547611941537e-06,1.945234867524877e-05
HSDL2,4.792758,0.29692802,1.6450393834921308e-06,1.9504401190539515e-05
OPHN1,4.7901487,0.6303416,1.666576429304211e-06,1.9746961440260095e-05
PRPSAP1,4.7892528,0.5267048,1.6740348367156513e-06,1.9828915552954547e-05
TENT4A,4.7884665,0.0893538,1.6806078449584122e-06,1.990033249217821e-05
SLC37A1,4.784238,0.20514436,1.7163732112536911e-06,2.0317262582502053e-05
DMXL1,4.779868,0.068909846,1.7541004699146831e-06,2.075713912038387e-05
TLR7,4.7797585,0.92582,1.7550581224878076e-06,2.076175899844093e-05
ACLY,4.7778397,0.24629812,1.771885263960079e-06,2.0954046056931455e-05
EXOC7,4.7777123,0.30853114,1.7730073430440307e-06,2.0960543205024086e-05
RNPEPL1,4.7770705,0.21569403,1.7786748296801788e-06,2.1020754743662972e-05
TUBA1C,4.7759566,0.3227092,1.7885511742594117e-06,2.113065252713645e-05
EGLN1,4.7753577,0.1425521,1.7938801133175461e-06,2.1186771870776222e-05
UST,4.774697,0.1431167,1.7997808867150445e-06,2.124275402601011e-05
ATF3,4.7670755,0.6148703,1.8691935989937216e-06,2.2047810156870515e-05
BSG,4.760009,0.22587056,1.9358468469376295e-06,2.2826652849472993e-05
PAM,4.7598376,0.08431235,1.937488010288264e-06,2.283864691290201e-05
ELOB,4.75778,0.2165333,1.95733787816466e-06,2.305778039224484e-05
UHRF1BP1,4.7528043,0.12729768,2.0061470157543393e-06,2.3609963641036843e-05
CREB1,4.751269,0.081195444,2.02144248197439e-06,2.3782326031097604e-05
B3GALNT2,4.745696,0.3956341,2.0779071242567417e-06,2.4438778488085155e-05
AC008105.3,4.7446976,0.14001843,2.088179806374652e-06,2.4551708671094967e-05
GIMAP4,4.739453,0.22490795,2.142962684887794e-06,2.517963956005719e-05
HS1BP3,4.7379885,0.39282623,2.158500912585816e-06,2.5354073139137824e-05
MINDY2,4.73686,0.13988909,2.170553141022441e-06,2.5487460864473007e-05
CD82,4.7364287,0.17860836,2.175172075745258e-06,2.5533506460664593e-05
ARID3B,4.7326837,0.12048352,2.2157041828101882e-06,2.60009582542596e-05
JKAMP,4.7316875,0.28708464,2.2266073788365906e-06,2.612053098487117e-05
SLC19A1,4.7306056,0.5210177,2.2385091298268755e-06,2.6251737475422452e-05
BCAS3,4.7287645,0.08585803,2.258902854211957e-06,2.6482416196992904e-05
PAFAH1B2,4.7266817,0.09057395,2.2821876338785894e-06,2.674682983912592e-05
SZRD1,4.726241,0.118494295,2.287143077052348e-06,2.678854990085689e-05
TMEM268,4.7254267,0.26527992,2.2963279548485003e-06,2.6886724080425453e-05
AC008569.1,4.7237473,0.42277926,2.315379436960818e-06,2.7092456129220878e-05
SFT2D1,4.721524,0.1650824,2.3408404684338096e-06,2.7372876033592928e-05
PRNP,4.713535,0.13039392,2.4345631518660906e-06,2.8432497103207015e-05
SCP2,4.712424,0.1420291,2.4478733941830914e-06,2.8578824274480167e-05
AC009120.2,4.7082186,0.15325645,2.4989090695266356e-06,2.9165360603872574e-05
RAB8B,4.7056146,0.08314881,2.531020835380574e-06,2.9530727955296266e-05
LILRA2,4.7052603,0.7678815,2.535423762717162e-06,2.9572672128492942e-05
STAU2,4.7036657,0.07804268,2.555316234303372e-06,2.9795198946077645e-05
SPOCK1,4.70215,0.5389018,2.5743656668325856e-06,3.0007757252146326e-05
PPP4R2,4.697975,0.08321749,2.627532463551864e-06,3.061773820390378e-05
ODR4,4.6958585,0.10351772,2.654892867481014e-06,3.092671350817078e-05
NBR1,4.692336,0.15876316,2.701028073716845e-06,3.145412934333765e-05
SMCR8,4.6905646,0.2289149,2.724523067692549e-06,3.171268935008944e-05
TRIM13,4.6905313,0.11577732,2.7249640175413595e-06,3.171268935008944e-05
KDM4A,4.6885276,0.19010028,2.751778171641554e-06,3.2014568614193425e-05
GPAT4,4.687259,0.1651524,2.768881939257466e-06,3.220331994240944e-05
ADAM15,4.6850033,0.58258617,2.799555776548456e-06,3.253939059302954e-05
FNTB,4.6819024,0.19252092,2.8422507177263525e-06,3.3014667889400896e-05
RBM41,4.678605,0.18989934,2.8883294101344725e-06,3.353925911812558e-05
SERF2,4.678198,0.0879961,2.894069311741911e-06,3.3595252419621215e-05
SULT1A1,4.677374,0.24434671,2.905718647142054e-06,3.3709099272280926e-05
MR1,4.674748,0.16781817,2.9431503935510263e-06,3.412171287752965e-05
ARRDC1,4.6710844,0.36870757,2.9961413156830927e-06,3.472506912454619e-05
SRSF9,4.6705093,0.14143975,3.0045376371178225e-06,3.481135867557753e-05
FAM214B,4.6684895,0.5269358,3.034225806801132e-06,3.5144208466686155e-05
PGPEP1,4.6669135,0.3118503,3.0575775634149295e-06,3.5403478772081564e-05
LPAR6,4.6640224,0.15861371,3.100877554897049e-06,3.589349126716853e-05
PCNX4,4.6622915,0.10066047,3.127075401003002e-06,3.617761720533045e-05
GOLGB1,4.6622705,0.076044716,3.1274003671393006e-06,3.617761720533045e-05
CEP83,4.661281,0.14248091,3.1424705526840455e-06,3.632898442791812e-05
FBXO28,4.661082,0.09699204,3.145517229321528e-06,3.635272374815196e-05
COPG2,4.657274,0.4270775,3.204242566380925e-06,3.701972290786245e-05
ASL,4.651515,0.2729452,3.295054650924087e-06,3.804488810046452e-05
GSDMD,4.6514025,0.34275633,3.2968542029774072e-06,3.805366152102683e-05
LUZP1,4.65037,0.17847346,3.3133966093781847e-06,3.8232543915463724e-05
MARS,4.6483674,0.16638654,3.3457293642496306e-06,3.859345744119153e-05
AC114760.2,4.6470156,0.22684553,3.3677179200872175e-06,3.883485935510783e-05
FFAR2,4.645935,0.8014114,3.385395445436926e-06,3.901412427532649e-05
ENOX2,4.64565,0.10955057,3.390071843515476e-06,3.9055719088608725e-05
ZNF75D,4.642117,0.15872738,3.448578172582904e-06,3.9717246599970695e-05
SLC35E3,4.6290054,0.1881313,3.674260629385559e-06,4.2249957051882136e-05
NPLOC4,4.627767,0.09823613,3.696292454469372e-06,4.2476609144751484e-05
PRKAR2A,4.621531,0.08365613,3.809184708063951e-06,4.3712974674225916e-05
NEDD4,4.621495,0.46804303,3.8098518950515193e-06,4.3712974674225916e-05
TRAPPC12,4.6205807,0.11805418,3.826676208673453e-06,4.3892251931575386e-05
VPS37A,4.6192327,0.15368399,3.851616067108693e-06,4.416447358153047e-05
PHF2,4.61913,0.2130674,3.853519877198876e-06,4.4172465087803336e-05
PARP11,4.6165686,0.10760106,3.901370233060329e-06,4.4692973990685785e-05
TBCK,4.616063,0.07547589,3.910884393213679e-06,4.4787947332920486e-05
SYNCRIP,4.6135354,0.07623413,3.958771707997469e-06,4.532217806831884e-05
PDK3,4.6092668,0.09041383,4.040913694295967e-06,4.624811823793831e-05
LDHA,4.606467,0.17701945,4.095685788956579e-06,4.686032996611433e-05
ZC3H13,4.60111,0.07438229,4.202455792214075e-06,4.806690139088355e-05
RNF11,4.6002827,0.1139446,4.219178759238612e-06,4.824309958353403e-05
FAM20B,4.599624,0.12704621,4.2325430607107196e-06,4.838079592912962e-05
GTPBP2,4.5993958,0.46075207,4.237181272599278e-06,4.841869240037658e-05
CD300LB,4.5981135,0.49286124,4.263339843222439e-06,4.8702403745875304e-05
EYA3,4.5948687,0.10181806,4.33022034875678e-06,4.9420141872418745e-05
PSMF1,4.592988,0.081678495,4.369438733382892e-06,4.9836655369444445e-05
SERPINB8,4.581413,0.448428,4.618452909705066e-06,5.261126515658734e-05
AAGAB,4.581047,0.102263935,4.626537864614765e-06,5.2686967138383644e-05
